"","clust_ID","clust_freq"
"1345","Sec1 Cluster_sec_fam_072",5
"1346","Sec1 Cluster_sec_fam_079",8
"1347","Sec1 Cluster_sec_fam_077",2
"1348","Sec1 Cluster_sec_fam_081",2
"1349","Sec1 Cluster_sec_fam_147",3
"1350","Sec1 Cluster_sec_fam_087",2
"1351","Sec1 Cluster_sec_fam_082",3
"1352","Sec1 Cluster_sec_fam_083",2
"1353","Sec1 Cluster_sec_fam_102",2
"1354","Sec1 Cluster_sec_fam_089",2
"1355","Sec1 Cluster_sec_fam_093",3
"1356","Sec1 Cluster_sec_fam_098",2
"1357","Sec1 Cluster_sec_fam_135",2
"1358","Sec1 Cluster_sec_fam_101",6
"1359","Sec1 Cluster_sec_fam_094",5
"1360","Sec1 Cluster_sec_fam_114",4
"1361","Sec1 Cluster_sec_fam_086",3
"1362","Sec1 Cluster_sec_fam_095",2
"1363","Sec1 Cluster_sec_fam_092",7
"1364","Sec1 Cluster_sec_fam_097",4
"1365","Sec1 Cluster_sec_fam_104",2
"1366","Sec1 Cluster_sec_fam_100",3
"1367","Sec1 Cluster_sec_fam_116",2
"1368","Sec1 Cluster_sec_fam_096",4
"1369","Sec1 Cluster_sec_fam_099",4
"1370","Sec1 Cluster_sec_fam_120",2
"1371","Sec1 Cluster_sec_fam_113",3
"1372","Sec1 Cluster_sec_fam_140",3
"1373","Sec1 Cluster_sec_fam_115",2
"1374","Sec1 Cluster_sec_fam_108",3
"1375","Sec1 Cluster_sec_fam_105",3
"1376","Sec1 Cluster_sec_fam_141",2
"1377","Sec1 Cluster_sec_fam_103",2
"1378","Sec1 Cluster_sec_fam_110",3
"1379","Sec1 Cluster_sec_fam_111",2
"1380","Sec1 Cluster_sec_fam_118",2
"1381","Sec1 Cluster_sec_fam_119",2
"1382","Sec1 Cluster_sec_fam_122",4
"1383","Sec1 Cluster_sec_fam_121",2
"1384","Sec1 Cluster_sec_fam_124",2
"1385","Sec1 Cluster_sec_fam_123",2
"1386","Sec1 Cluster_sec_fam_126",2
"1387","Sec1 Cluster_sec_fam_125",4
"1388","Sec1 Cluster_sec_fam_131",4
"1389","Sec1 Cluster_sec_fam_136",2
"1390","Sec1 Cluster_sec_fam_133",2
"1391","Sec1 Cluster_sec_fam_129",2
"1392","Sec1 Cluster_sec_fam_130",3
"1393","Sec1 Cluster_sec_fam_127",2
"1394","Sec1 Cluster_sec_fam_132",3
"1395","Sec1 Cluster_sec_fam_134",2
"1396","Sec1 Cluster_sec_fam_137",3
"1397","Sec1 Cluster_sec_fam_138",2
"1398","Sec1 Cluster_sec_fam_139",4
"1399","Sec1 Cluster_sec_fam_148",2
"1400","Sec1 Cluster_sec_fam_149",2
"1401","Sec1 Cluster_sec_fam_150",4
"1402","Sec1 Cluster_sec_fam_151",5
"1403","Sec1 Cluster_sec_fam_152",4
"1404","Sec1 Cluster_sec_fam_153",2
"1405","Sec1 Cluster_sec_fam_154",3
"1406","Sec1 Cluster_sec_fam_156",2
"1407","Sec1 Cluster_sec_fam_155",2
"1408","Sec1 Cluster_sec_fam_157",2
"1409","Sec1 Cluster_sec_fam_158",2
"1410","Sec1 Cluster_sec_fam_159",2
"1411","Sec1 Cluster_sec_fam_193",2
"1412","Sec1 Cluster_sec_fam_171",3
"1413","Sec1 Cluster_sec_fam_173",2
"1414","Sec1 Cluster_sec_fam_181",2
"1415","Sec1 Cluster_sec_fam_189",2
"1416","Sec1 Cluster_sec_fam_186",2
"1417","Sec1 Cluster_sec_fam_164",4
"1418","Sec1 Cluster_sec_fam_167",2
"1419","Sec1 Cluster_sec_fam_165",2
"1420","Sec1 Cluster_sec_fam_172",2
"1421","Sec1 Cluster_sec_fam_163",3
"1422","Sec1 Cluster_sec_fam_229",2
"1423","Sec1 Cluster_sec_fam_194",2
"1424","Sec1 Cluster_sec_fam_161",2
"1425","Sec1 Cluster_sec_fam_190",2
"1426","Sec1 Cluster_sec_fam_187",3
"1427","Sec1 Cluster_sec_fam_170",2
"1428","Sec1 Cluster_sec_fam_160",2
"1429","Sec1 Cluster_sec_fam_191",2
"1430","Sec1 Cluster_sec_fam_246",4
"1431","Sec1 Cluster_sec_fam_179",4
"1432","Sec1 Cluster_sec_fam_188",3
"1433","Sec1 Cluster_sec_fam_198",2
"1434","Sec1 Cluster_sec_fam_166",5
"1435","Sec1 Cluster_sec_fam_183",2
"1436","Sec1 Cluster_sec_fam_176",3
"1437","Sec1 Cluster_sec_fam_177",4
"1438","Sec1 Cluster_sec_fam_261",2
"1439","Sec1 Cluster_sec_fam_182",3
"1440","Sec1 Cluster_sec_fam_214",2
"1441","Sec1 Cluster_sec_fam_192",3
"1442","Sec1 Cluster_sec_fam_168",2
"1443","Sec1 Cluster_sec_fam_197",3
"1444","Sec1 Cluster_sec_fam_256",3
"1445","Sec1 Cluster_sec_fam_180",4
"1446","Sec1 Cluster_sec_fam_175",4
"1447","Sec1 Cluster_sec_fam_215",2
"1448","Sec1 Cluster_sec_fam_211",2
"1449","Sec1 Cluster_sec_fam_210",2
"1450","Sec1 Cluster_sec_fam_184",3
"1451","Sec1 Cluster_sec_fam_212",2
"1452","Sec1 Cluster_sec_fam_239",3
"1453","Sec1 Cluster_sec_fam_208",3
"1454","Sec1 Cluster_sec_fam_218",2
"1455","Sec1 Cluster_sec_fam_213",2
"1456","Sec1 Cluster_sec_fam_260",3
"1457","Sec1 Cluster_sec_fam_262",4
"1458","Sec1 Cluster_sec_fam_219",2
"1459","Sec1 Cluster_sec_fam_222",5
"1460","Sec1 Cluster_sec_fam_258",2
"1461","Sec1 Cluster_sec_fam_216",3
"1462","Sec1 Cluster_sec_fam_231",2
"1463","Sec1 Cluster_sec_fam_217",2
"1464","Sec1 Cluster_sec_fam_195",5
"1465","Sec1 Cluster_sec_fam_203",2
"1466","Sec1 Cluster_sec_fam_240",2
"1467","Sec1 Cluster_sec_fam_223",3
"1468","Sec1 Cluster_sec_fam_204",3
"1469","Sec1 Cluster_sec_fam_202",2
"1470","Sec1 Cluster_sec_fam_232",2
"1471","Sec1 Cluster_sec_fam_224",2
"1472","Sec1 Cluster_sec_fam_230",2
"1473","Sec1 Cluster_sec_fam_221",3
"1474","Sec1 Cluster_sec_fam_237",2
"1475","Sec1 Cluster_sec_fam_200",3
"1476","Sec1 Cluster_sec_fam_206",2
"1477","Sec1 Cluster_sec_fam_233",2
"1478","Sec1 Cluster_sec_fam_238",2
"1479","Sec1 Cluster_sec_fam_220",5
"1480","Sec1 Cluster_sec_fam_226",2
"1481","Sec1 Cluster_sec_fam_250",2
"1482","Sec1 Cluster_sec_fam_252",3
"1483","Sec1 Cluster_sec_fam_225",2
"1484","Sec1 Cluster_sec_fam_244",3
"1485","Sec1 Cluster_sec_fam_227",3
"1486","Sec1 Cluster_sec_fam_253",2
"1487","Sec1 Cluster_sec_fam_255",2
"1488","Sec1 Cluster_sec_fam_242",3
"1489","Sec1 Cluster_sec_fam_289",2
"1490","Sec1 Cluster_sec_fam_249",2
"1491","Sec1 Cluster_sec_fam_241",2
"1492","Sec1 Cluster_sec_fam_269",3
"1493","Sec1 Cluster_sec_fam_259",3
"1494","Sec1 Cluster_sec_fam_257",3
"1495","Sec1 Cluster_sec_fam_267",2
"1496","Sec1 Cluster_sec_fam_248",4
"1497","Sec1 Cluster_sec_fam_247",2
"1498","Sec1 Cluster_sec_fam_251",2
"1499","Sec1 Cluster_sec_fam_276",2
"1500","Sec1 Cluster_sec_fam_273",3
"1501","Sec1 Cluster_sec_fam_271",2
"1502","Sec1 Cluster_sec_fam_268",2
"1503","Sec1 Cluster_sec_fam_280",3
"1504","Sec1 Cluster_sec_fam_279",2
"1505","Sec1 Cluster_sec_fam_265",7
"1506","Sec1 Cluster_sec_fam_263",3
"1507","Sec1 Cluster_sec_fam_266",2
"1508","Sec1 Cluster_sec_fam_282",2
"1509","Sec1 Cluster_sec_fam_275",2
"1510","Sec1 Cluster_sec_fam_277",2
"1511","Sec1 Cluster_sec_fam_287",2
"1512","Sec1 Cluster_sec_fam_286",2
"1513","Sec1 Cluster_sec_fam_295",2
"1514","Sec1 Cluster_sec_fam_302",2
"1515","Sec1 Cluster_sec_fam_297",2
"1516","Sec1 Cluster_sec_fam_293",3
"1517","Sec1 Cluster_sec_fam_292",4
"1518","Sec1 Cluster_sec_fam_274",2
"1519","Sec1 Cluster_sec_fam_288",2
"1520","Sec1 Cluster_sec_fam_281",2
"1521","Sec1 Cluster_sec_fam_270",2
"1522","Sec1 Cluster_sec_fam_285",2
"1523","Sec1 Cluster_sec_fam_301",3
"1524","Sec1 Cluster_sec_fam_284",3
"1525","Sec1 Cluster_sec_fam_283",2
"1526","Sec1 Cluster_sec_fam_294",3
"1527","Sec1 Cluster_sec_fam_306",4
"1528","Sec1 Cluster_sec_fam_319",2
"1529","Sec1 Cluster_sec_fam_290",5
"1530","Sec1 Cluster_sec_fam_318",2
"1531","Sec1 Cluster_sec_fam_303",2
"1532","Sec1 Cluster_sec_fam_296",2
"1533","Sec1 Cluster_sec_fam_291",2
"1534","Sec1 Cluster_sec_fam_307",2
"1535","Sec1 Cluster_sec_fam_299",2
"1536","Sec1 Cluster_sec_fam_305",3
"1537","Sec1 Cluster_sec_fam_309",2
"1538","Sec1 Cluster_sec_fam_308",3
"1539","Sec1 Cluster_sec_fam_298",3
"1540","Sec1 Cluster_sec_work_serv_fam_050",2
"1541","Sec1 Cluster_sec_fam_312",2
"1542","Sec1 Cluster_sec_fam_322",3
"1543","Sec1 Cluster_sec_fam_310",2
"1544","Sec1 Cluster_sec_fam_300",5
"1545","Sec1 Cluster_sec_fam_311",2
"1546","Sec1 Cluster_sec_fam_313",3
"1547","Sec1 Cluster_sec_fam_314",2
"1548","Sec1 Cluster_sec_fam_317",3
"1549","Sec1 Cluster_sec_fam_315",2
"1550","Sec1 Cluster_sec_fam_320",4
"1551","Sec1 Cluster_sec_fam_316",14
"1552","Sec1 Cluster_sec_fam_321",3
"1553","Sec1 Cluster_sec_fam_325",4
"1554","Sec1 Cluster_sec_fam_327",2
"1555","Sec1 Cluster_sec_fam_324",11
"1556","Sec1 Cluster_sec_fam_329",2
"1557","Sec1 Cluster_sec_fam_328",2
"1558","Sec1 Cluster_sec_fam_331",4
"1559","Sec1 Cluster_sec_fam_323",2
"1560","Sec1 Cluster_sec_fam_330",3
"1561","Sec1 Cluster_sec_fam_333",2
"1562","Sec1 Cluster_sec_fam_335",8
"1563","Sec1 Cluster_sec_fam_332",4
"1564","Sec1 Cluster_sec_fam_337",4
"1565","Sec1 Cluster_sec_fam_336",5
"1566","Sec1 Cluster_sec_fam_345",4
"1567","Sec1 Cluster_sec_fam_341",3
"1568","Sec1 Cluster_sec_fam_348",2
"1569","Sec1 Cluster_sec_fam_338",2
"1570","Sec1 Cluster_sec_fam_339",15
"1571","Sec1 Cluster_sec_fam_342",3
"1572","Sec1 Cluster_sec_fam_346",3
"1573","Sec1 Cluster_sec_fam_349",3
"1574","Sec1 Cluster_sec_fam_347",2
"1575","Sec1 Cluster_sec_fam_359",2
"1576","Sec1 Cluster_sec_fam_358",2
"1577","Sec1 Cluster_sec_fam_344",2
"1578","Sec1 Cluster_sec_fam_351",2
"1579","Sec1 Cluster_sec_fam_350",6
"1580","Sec1 Cluster_sec_fam_356",2
"1581","Sec1 Cluster_sec_fam_354",3
"1582","Sec1 Cluster_sec_fam_353",4
"1583","Sec1 Cluster_sec_fam_357",3
"1584","Sec1 Cluster_sec_fam_360",2
"1585","Sec1 Cluster_sec_fam_361",3
"1586","Sec1 Cluster_sec_fam_363",2
"1587","Sec1 Cluster_sec_fam_379",3
"1588","Sec1 Cluster_sec_fam_362",2
"1589","Sec1 Cluster_sec_fam_366",2
"1590","Sec1 Cluster_sec_fam_377",2
"1591","Sec1 Cluster_sec_fam_367",3
"1592","Sec1 Cluster_sec_fam_365",2
"1593","Sec1 Cluster_sec_fam_368",2
"1594","Sec1 Cluster_sec_fam_378",6
"1595","Sec1 Cluster_sec_fam_370",2
"1596","Sec1 Cluster_sec_fam_371",3
"1597","Sec1 Cluster_sec_fam_373",4
"1598","Sec1 Cluster_sec_fam_381",2
"1599","Sec1 Cluster_sec_fam_375",3
"1600","Sec1 Cluster_sec_fam_372",5
"1601","Sec1 Cluster_sec_fam_369",2
"1602","Sec1 Cluster_sec_fam_376",2
"1603","Sec1 Cluster_sec_fam_380",6
"1604","Sec1 Cluster_sec_fam_388",2
"1605","Sec1 Cluster_sec_fam_383",5
"1606","Sec1 Cluster_sec_fam_387",2
"1607","Sec1 Cluster_sec_fam_384",3
"1608","Sec1 Cluster_sec_fam_385",2
"1609","Sec1 Cluster_sec_fam_386",3
"1610","Sec1 Cluster_sec_fam_394",2
"1611","Sec1 Cluster_sec_fam_395",4
"1612","Sec1 Cluster_sec_fam_392",4
"1613","Sec1 Cluster_sec_fam_391",2
"1614","Sec1 Cluster_sec_fam_393",2
"1615","Sec1 Cluster_sec_fam_396",3
"1616","Sec1 Cluster_sec_fam_397",3
"1617","Sec1 Cluster_sec_fam_399",2
"1618","Sec1 Cluster_sec_fam_398",5
"1619","Sec1 Cluster_sec_fam_400",5
"1620","Sec1 Cluster_sec_fam_402",2
"1621","Sec1 Cluster_sec_fam_415",2
"1622","Sec1 Cluster_sec_fam_416",2
"1623","Sec1 Cluster_sec_fam_404",2
"1624","Sec1 Cluster_sec_fam_405",4
"1625","Sec1 Cluster_sec_fam_406",3
"1626","Sec1 Cluster_sec_fam_410",3
"1627","Sec1 Cluster_sec_fam_409",4
"1628","Sec1 Cluster_sec_fam_407",2
"1629","Sec1 Cluster_sec_fam_412",5
"1630","Sec1 Cluster_sec_fam_411",4
"1631","Sec1 Cluster_sec_fam_413",2
"1632","Sec1 Cluster_sec_fam_414",4
"1633","Sec2 Cluster_sec_fam_Canada case",3
"1634","Sec2 Cluster_sec_fam_010",2
"1635","Sec2 Cluster_sec_fam_033",3
"1636","Sec2 Cluster_sec_fam_049",2
"1637","Sec2 Cluster_sec_fam_084",2
"1638","Sec2 Cluster_sec_fam_142",3
"1639","Sec2 Cluster_sec_fam_109",2
"1640","Sec2 Cluster_sec_fam_145",2
"1641","Sec2 Cluster_sec_fam_146",2
"1642","Sec2 Cluster_sec_fam_117",6
"1643","Sec2 Cluster_sec_fam_174",2
"1644","Sec2 Cluster_sec_fam_235",2
"1645","Sec2 Cluster_sec_fam_185",3
"1646","Sec2 Cluster_sec_fam_209",3
"1647","Sec2 Cluster_sec_fam_196",4
"1648","Sec2 Cluster_sec_fam_234",2
"1649","Sec2 Cluster_sec_fam_228",3
"1650","Sec2 Cluster_sec_fam_243",2
"1651","Sec2 Cluster_sec_fam_254",2
"1652","Sec2 Cluster_sec_fam_264",2
"1653","Sec2 Cluster_sec_fam_272",3
"1654","Sec2 Cluster_sec_fam_326",2
"1655","Sec2 Cluster_sec_fam_340",2
"1656","Sec2 Cluster_sec_fam_334",3
"1657","Sec2 Cluster_sec_fam_343",6
"1658","Sec2 Cluster_sec_fam_355",5
"1659","Sec2 Cluster_sec_fam_364",2
"1660","Sec2 Cluster_sec_fam_374",3
"1661","Sec2 Cluster_sec_fam_382",3
"1662","Sec2 Cluster_sec_fam_390",2
"1663","Sec2 Cluster_sec_fam_408",5
"1664","Sec2 Cluster_sec_fam_418",5
"1665","Sec2 Cluster_sec_fam_417",4
"1666","Tert Cluster_tert_fam_01",3
"1667","Tert Cluster_tert_fam_02",2
"1668","Tert Cluster_tert_fam_03",3
"1669","Tert Cluster_tert_fam_04",4
"1670","Tert Cluster_tert_fam_05",3
"1671","Tert Cluster_tert_fam_07",2
"1672","Tert Cluster_tert_fam_06",2
"1673","Tert Cluster_tert_fam_11",2
"1674","Tert Cluster_tert_fam_13",2
"1675","Tert Cluster_tert_fam_17",3
"1676","Tert Cluster_tert_fam_12",5
"1677","Tert Cluster_tert_fam_14",2
"1678","Tert Cluster_tert_fam_16",2
"1679","Tert Cluster_tert_fam_15",2
"1680","Tert Cluster_tert_fam_20",2
"1681","Tert Cluster_tert_fam_21",2
"1682","Tert Cluster_tert_fam_22",2
"1683","Tert Cluster_tert_fam_23",3
"1684","Tert Cluster_tert_fam_18",2
"1685","Tert Cluster_tert_fam_08",2
"1686","Tert Cluster_tert_fam_19",2
"1687","Tert Cluster_tert_fam_24",2
"1688","Tert Cluster_tert_fam_25",2
"1689","Tert Cluster_tert_fam_28",2
"1690","Tert Cluster_tert_fam_30",4
"1691","Tert Cluster_tert_fam_26",2
"1692","Tert Cluster_tert_fam_32",3
"1693","Tert Cluster_tert_fam_27",4
"1694","Tert Cluster_tert_fam_31",4
"1695","Tert Cluster_tert_fam_29",3
"1696","Tert Cluster_tert_fam_34",2
"1697","Tert Cluster_tert_fam_35",2
"1698","Tert Cluster_tert_fam_33",4
"1699","Tert Cluster_tert_fam_36",2
"1700","Tert Cluster_tert_fam_37",3
"1701","Tert Cluster_tert_fam_38",2
"1702","Tert Cluster_tert_fam_39",2
"1703","Tert Cluster_tert_fam_40",2
"1704","Tert Cluster_tert_fam_42",2
"1705","Tert Cluster_tert_fam_41",2
"1706","Tert Cluster_tert_fam_43",2
"1707","Tert Cluster_tert_fam_44",3
"1708","Tert Cluster_tert_fam_47",3
"1709","Tert Cluster_tert_fam_45",3
"1710","Tert Cluster_tert_fam_50",2
"1711","Tert Cluster_tert_fam_46",2
"1712","Tert Cluster_tert_fam_51",3
"1713","Tert Cluster_tert_fam_48",3
"1714","Tert Cluster_tert_fam_49",3
"1715","Tert Cluster_tert_fam_52",2
"1716","Tert Cluster_tert_fam_53",2
"1717","Tert Cluster_tert_fam_54",2
"1718","Quad Cluster_quad_fam_02",2
"1719","Quad Cluster_quad_fam_01",2
"1720","Quad Cluster_quad_fam_03",2
"1721","Quad Cluster_quad_fam_04",3
"1722","Quad Cluster_quad_fam_05",2
"1723","Quad Cluster_quad_fam_08",3
"1724","Quad Cluster_quad_fam_07",3
"1725","Quad Cluster_quad_fam_06",4
"1726","Prim1 Cluster_roommate_06",2
"1727","Prim1 Cluster_roommate_05",2
"1728","Prim1 Cluster_roommate_04",2
"1729","Prim1 Cluster_roommate_07",2
"1730","Prim1 Cluster_roommate_08",2
"1731","Prim1 Cluster_roommate_10",2
"1732","Prim1 Cluster_roommate_11",2
"1733","Prim1 Cluster_roommate_16",3
"1734","Prim1 Cluster_roommate_12",2
"1735","Prim1 Cluster_roommate_19",2
"1736","Prim1 Cluster_roommate_14",2
"1737","Prim1 Cluster_roommate_18",2
"1738","Prim1 Cluster_roommate_15",2
"1739","Prim1 Cluster_roommate_21",2
"1740","Prim1 Cluster_roommate_24",2
"1741","Prim1 Cluster_roommate_25",2
"1742","Prim1 Cluster_roommate_28",2
"1743","Prim1 Cluster_roommate_30",3
"1744","Prim1 Cluster_roommate_花園街198號_3_7室",3
"1745","Prim1 Cluster_roommate_34",3
"1746","Prim1 Cluster_roommate_32",2
"1747","Prim1 Cluster_roommate_33",3
"1748","Prim1 Cluster_roommate_35",3
"1749","Prim1 Cluster_roommate_36",2
"1750","Prim1 Cluster_roommate_37",2
"1751","Prim1 Cluster_roommate_42",3
"1752","Prim1 Cluster_roommate_40",3
"1753","Prim1 Cluster_roommate_39",4
"1754","Prim1 Cluster_roommate_38",2
"1755","Prim1 Cluster_roommate_43",2
"1756","Prim1 Cluster_roommate_44",2
"1757","Prim1 Cluster_roommate_45",3
"1758","Prim1 Cluster_roommate_46",2
"1759","Prim1 Cluster_roommate_48",2
"1760","Prim1 Cluster_roommate_49",2
"1761","Prim2 Cluster_roommate_09",2
"1762","Prim2 Cluster_roommate_17",2
"1763","Prim2 Cluster_roommate_Holly Mansion",6
"1764","Prim2 Cluster_roommate_27",4
"1765","Prim2 Cluster_roommate_41",2
"1766","Prim2 Cluster_roommate_47",2
"1767","Sec1 Cluster_sec_roommate_01",3
"1768","Sec1 Cluster_sec_roommate_03",2
"1769","Sec1 Cluster_sec_roommate_04",2
"1770","Sec1 Cluster_sec_roommate_07",3
"1771","Sec1 Cluster_sec_roommate_08",2
"1772","Sec1 Cluster_sec_roommate_11",2
"1773","Sec1 Cluster_sec_roommate_10",2
"1774","Sec1 Cluster_sec_roommate_13",2
"1775","Sec2 Cluster_sec_roommate_05",5
"1776","Sec2 Cluster_sec_roommate_09",2
